file_path,alpha,beta,k,measurement,runtime,score
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.60,45,3,0.5397419929504395,57212
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.60,45,4,0.526453971862793,57400
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.60,45,5,0.5342390537261963,57562
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.60,60,1,0.5127248764038086,57357
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.60,60,2,0.5411300659179688,57368
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.60,60,3,0.5424911975860596,57266
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.60,60,4,0.5392289161682129,57401
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.60,60,5,0.537891149520874,57429
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,15,1,0.49036192893981934,57894
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,15,2,0.4735133647918701,57411
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,15,3,0.48087501525878906,58176
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,15,4,0.47105884552001953,57807
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,15,5,0.4740629196166992,57938
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,30,1,0.5432178974151611,57342
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,30,2,0.5359189510345459,58068
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,30,3,0.530296802520752,57169
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,30,4,0.5578138828277588,57581
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,30,5,0.5590081214904785,57254
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,45,1,0.5625951290130615,57290
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,45,2,0.5365839004516602,57431
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,45,3,0.5598173141479492,57173
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,45,4,0.5562169551849365,57401
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,45,5,0.5302059650421143,57595
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,60,1,0.5401296615600586,57135
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,60,2,0.5471820831298828,57397
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,60,3,0.5698878765106201,57462
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,60,4,0.5754218101501465,57006
data/inst_tuning/heur047_n_300_m_20096.txt,.40,.80,60,5,0.5533139705657959,57702
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,15,1,0.3565371036529541,54364
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,15,2,0.45397520065307617,53543
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,15,3,0.42507171630859375,53145
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,15,4,0.47986578941345215,53417
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,15,5,0.4363691806793213,51693
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,30,1,0.4331948757171631,51378
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,30,2,0.42826390266418457,51738
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,30,3,0.479949951171875,52046
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,30,4,0.4759070873260498,51310
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,30,5,0.44805312156677246,51360
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,45,1,0.4691619873046875,50996
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,45,2,0.4795210361480713,50167
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,45,3,0.4594449996948242,52192
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,45,4,0.4753262996673584,52068
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,45,5,0.4282100200653076,53104
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,60,1,0.3886599540710449,53170
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,60,2,0.5286288261413574,51329
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,60,3,0.4064638614654541,51760
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,60,4,0.46849822998046875,52398
data/inst_tuning/heur047_n_300_m_20096.txt,.40,1.00,60,5,0.44425225257873535,52573
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,15,1,0.47114992141723633,57673
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,15,2,0.44478607177734375,57676
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,15,3,0.4673268795013428,57668
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,15,4,0.4721808433532715,57852
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,15,5,0.4548530578613281,57781
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,30,1,0.5278799533843994,57051
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,30,2,0.5263149738311768,57521
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,30,3,0.5416970252990723,57714
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,30,4,0.5395159721374512,57772
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,30,5,0.5283677577972412,57333
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,45,1,0.5469517707824707,57471
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,45,2,0.5798158645629883,57684
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,45,3,0.5431239604949951,57466
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,45,4,0.5677051544189453,57511
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,45,5,0.5387966632843018,57633
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,60,1,0.5386860370635986,57531
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,60,2,0.4987618923187256,57327
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,60,3,0.5318198204040527,57598
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,60,4,0.5438191890716553,57577
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.60,60,5,0.5443332195281982,57566
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,15,1,0.46564292907714844,58380
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,15,2,0.47998809814453125,57917
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,15,3,0.48000001907348633,57991
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,15,4,0.4784820079803467,57693
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,15,5,0.4780139923095703,57604
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,30,1,0.5221288204193115,57309
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,30,2,0.568922758102417,57505
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,30,3,0.5239622592926025,57798
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,30,4,0.5812239646911621,57283
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,30,5,0.5365769863128662,56890
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,45,1,0.5059018135070801,57704
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,45,2,0.5413260459899902,57527
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,45,3,0.5546650886535645,56531
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,45,4,0.576362133026123,57600
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,45,5,0.5518960952758789,57567
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,60,1,0.5598719120025635,57341
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,60,2,0.5451178550720215,57464
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,60,3,0.5323212146759033,57422
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,60,4,0.541010856628418,57237
data/inst_tuning/heur047_n_300_m_20096.txt,.60,.80,60,5,0.5417881011962891,57207
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,15,1,0.5712161064147949,52785
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,15,2,0.3892078399658203,52937
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,15,3,0.623560905456543,52545
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,15,4,0.5627079010009766,51220
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,15,5,0.46982812881469727,51157
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,30,1,0.4073798656463623,52072
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,30,2,0.4422900676727295,51037
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,30,3,0.4580271244049072,51456
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,30,4,0.46962428092956543,51393
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,30,5,0.45185399055480957,51925
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,45,1,0.43140196800231934,53158
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,45,2,0.44717884063720703,51251
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,45,3,0.48598194122314453,52395
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,45,4,0.4384651184082031,50620
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,45,5,0.504234790802002,51329
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,60,1,0.44318580627441406,52082
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,60,2,0.4275331497192383,50632
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,60,3,0.506601095199585,48425
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,60,4,0.6399459838867188,48589
data/inst_tuning/heur047_n_300_m_20096.txt,.60,1.00,60,5,0.4492909908294678,52885
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,15,1,0.4558541774749756,57733
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,15,2,0.443831205368042,57712
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,15,3,0.46782994270324707,57881
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,15,4,0.46285486221313477,57638
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,15,5,0.4622058868408203,58170
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,30,1,0.5277800559997559,57005
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,30,2,0.511594295501709,57397
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,30,3,0.5596170425415039,57041
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,30,4,0.5269858837127686,57200
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,30,5,0.5244929790496826,57257
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,45,1,0.5556817054748535,56732
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,45,2,0.5636148452758789,57393
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,45,3,0.5208218097686768,57854
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,45,4,0.534264087677002,57354
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,45,5,0.5200738906860352,57263
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,60,1,0.5408551692962646,57620
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,60,2,0.5330471992492676,57394
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,60,3,0.5310769081115723,57244
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,60,4,0.5192968845367432,57356
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.60,60,5,0.5435492992401123,57692
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,15,1,0.4789600372314453,57373
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,15,2,0.4694831371307373,57170
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,15,3,0.4706249237060547,57758
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,15,4,0.473513126373291,57894
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,15,5,0.4724102020263672,58103
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,30,1,0.5381040573120117,57599
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,30,2,0.5467290878295898,57598
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,30,3,0.5325930118560791,57075
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,30,4,0.5143342018127441,57584
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,30,5,0.5687758922576904,57578
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,45,1,0.5595278739929199,57547
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,45,2,0.5289099216461182,57669
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,45,3,0.5337188243865967,56755
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,45,4,0.5532360076904297,57336
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,45,5,0.5424327850341797,57088
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,60,1,0.5481300354003906,57070
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,60,2,0.5323441028594971,57248
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,60,3,0.5190491676330566,56886
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,60,4,0.5459320545196533,57646
data/inst_tuning/heur047_n_300_m_20096.txt,.80,.80,60,5,0.5307426452636719,57126
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,15,1,0.7234621047973633,54674
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,15,2,0.49176788330078125,55226
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,15,3,0.4999711513519287,55350
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,15,4,0.43100810050964355,53882
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,15,5,0.47400879859924316,54173
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,30,1,0.6656949520111084,49701
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,30,2,0.49445486068725586,52193
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,30,3,0.4606468677520752,52999
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,30,4,0.4698941707611084,51556
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,30,5,0.5154500007629395,50278
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,45,1,0.5162959098815918,50722
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,45,2,0.5476946830749512,52757
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,45,3,0.5200018882751465,51301
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,45,4,0.4313948154449463,52623
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,45,5,0.4691610336303711,51992
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,60,1,0.4601459503173828,51711
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,60,2,0.43328285217285156,52386
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,60,3,0.5569760799407959,50975
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,60,4,0.45423293113708496,52034
data/inst_tuning/heur047_n_300_m_20096.txt,.80,1.00,60,5,0.4462931156158447,52771
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,15,1,0.47119617462158203,58182
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,15,2,0.4670712947845459,57628
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,15,3,0.4553639888763428,57592
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,15,4,0.45459675788879395,57660
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,15,5,0.484785795211792,57841
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,30,1,0.534686803817749,57504
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,30,2,0.5376098155975342,57559
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,30,3,0.5323588848114014,57181
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,30,4,0.543421745300293,57631
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,30,5,0.5401830673217773,57575
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,45,1,0.5412991046905518,57592
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,45,2,0.5402488708496094,57317
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,45,3,0.5414249897003174,57329
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,45,4,0.5536220073699951,57300
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,45,5,0.5412020683288574,57248
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,60,1,0.5384979248046875,57649
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,60,2,0.5301029682159424,56986
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,60,3,0.5393681526184082,57333
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,60,4,0.5495679378509521,57898
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.60,60,5,0.5413529872894287,57558
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,15,1,0.4847218990325928,57984
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,15,2,0.4748568534851074,57918
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,15,3,0.4629850387573242,57891
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,15,4,0.47076892852783203,57883
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,15,5,0.4767727851867676,57838
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,30,1,0.5486881732940674,57506
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,30,2,0.5493760108947754,57308
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,30,3,0.550321102142334,56927
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,30,4,0.546821117401123,57481
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,30,5,0.5467288494110107,57121
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,45,1,0.557424783706665,57473
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,45,2,0.5536258220672607,57304
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,45,3,0.5497946739196777,57673
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,45,4,0.5507040023803711,57302
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,45,5,0.5477769374847412,56862
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,60,1,0.5462641716003418,57559
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,60,2,0.5462470054626465,57194
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,60,3,0.5460448265075684,57727
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,60,4,0.5511791706085205,57230
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,.80,60,5,0.5505459308624268,56929
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,15,1,0.758458137512207,53258
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,15,2,0.7646329402923584,53258
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,15,3,0.7583732604980469,53258
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,15,4,0.759160041809082,53258
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,15,5,0.7587251663208008,53258
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,30,1,0.5247912406921387,50488
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,30,2,0.5263879299163818,50488
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,30,3,0.5315029621124268,50488
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,30,4,0.5243849754333496,50488
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,30,5,0.5303816795349121,50488
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,45,1,0.5271520614624023,50488
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,45,2,0.5228862762451172,50488
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,45,3,0.5292160511016846,50488
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,45,4,0.5243258476257324,50488
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,45,5,0.5294148921966553,50488
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,60,1,0.5274200439453125,50488
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,60,2,0.5253641605377197,50488
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,60,3,0.525134801864624,50488
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,60,4,0.5229310989379883,50488
data/inst_tuning/heur047_n_300_m_20096.txt,1.00,1.00,60,5,0.5260598659515381,50488
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,15,1,0.4568519592285156,44695
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,15,2,0.44541311264038086,44136
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,15,3,0.5099966526031494,46130
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,15,4,0.4376399517059326,44670
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,15,5,0.43343091011047363,44727
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,30,1,0.4741549491882324,45121
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,30,2,0.4809000492095947,45630
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,30,3,0.4733281135559082,45138
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,30,4,0.4301488399505615,44387
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,30,5,0.5054419040679932,46478
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,45,1,0.4856569766998291,45152
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,45,2,0.4327418804168701,44018
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,45,3,0.4455990791320801,44543
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,45,4,0.43922996520996094,44335
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,45,5,0.46285319328308105,45453
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,60,1,0.4950709342956543,45361
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,60,2,0.5395982265472412,46404
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,60,3,0.419450044631958,43713
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,60,4,0.4790680408477783,45173
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.60,60,5,0.48013782501220703,45436
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,15,1,0.49147796630859375,46363
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,15,2,0.6243059635162354,48170
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,15,3,0.5281529426574707,46727
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,15,4,0.558873176574707,46807
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,15,5,0.46050310134887695,45546
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,30,1,0.5095767974853516,46274
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,30,2,0.5690181255340576,47235
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,30,3,0.5182998180389404,46473
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,30,4,0.5037589073181152,46356
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,30,5,0.5345618724822998,46917
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,45,1,0.472959041595459,45917
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,45,2,0.5385799407958984,46346
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,45,3,0.47348666191101074,45266
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,45,4,0.5271487236022949,47102
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,45,5,0.5349719524383545,47279
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,60,1,0.45653414726257324,45155
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,60,2,0.4990110397338867,46750
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,60,3,0.5288617610931396,46964
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,60,4,0.5176749229431152,47326
data/inst_tuning/heur048_n_300_m_14666.txt,.20,.80,60,5,0.46422696113586426,46046
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,15,1,0.37763309478759766,40829
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,15,2,0.3292720317840576,40984
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,15,3,0.2656888961791992,40381
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,15,4,0.6633799076080322,42239
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,15,5,0.32629823684692383,41596
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,30,1,0.33136796951293945,41308
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,30,2,0.4268522262573242,41980
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,30,3,0.2865767478942871,40126
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,30,4,0.3018181324005127,40417
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,30,5,0.3054389953613281,41038
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,45,1,0.3547177314758301,41863
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,45,2,0.31281089782714844,40218
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,45,3,0.3701310157775879,42082
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,45,4,0.273082971572876,39813
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,45,5,0.2810697555541992,40911
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,60,1,0.3377346992492676,40574
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,60,2,0.25779199600219727,40132
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,60,3,0.4077019691467285,42104
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,60,4,0.4329230785369873,41602
data/inst_tuning/heur048_n_300_m_14666.txt,.20,1.00,60,5,0.29248476028442383,40761
data/inst_tuning/heur048_n_300_m_14666.txt,.40,.60,15,1,0.46044325828552246,45369
data/inst_tuning/heur048_n_300_m_14666.txt,.40,.60,15,2,0.4734771251678467,45678
data/inst_tuning/heur048_n_300_m_14666.txt,.40,.60,15,3,0.4597311019897461,44949
data/inst_tuning/heur048_n_300_m_14666.txt,.40,.60,15,4,0.4336740970611572,44364
data/inst_tuning/heur048_n_300_m_14666.txt,.40,.60,15,5,0.4229109287261963,44552
data/inst_tuning/heur048_n_300_m_14666.txt,.40,.60,30,1,0.6883621215820312,48361
